WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2023-06-24,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-07-01,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-07-08,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-07-15,Middle East,Iran,Kermanshah,Protests,Peaceful protest,4,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-07-22,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-07-29,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-08-05,Middle East,Iran,Kermanshah,Protests,Peaceful protest,5,0,48590.0,Demonstrations,1342.0,34.4871,46.8086
2023-08-12,Middle East,Iran,Kermanshah,Protests,Peaceful protest,6,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-08-19,Middle East,Iran,Kermanshah,Protests,Peaceful protest,5,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-08-26,Middle East,Iran,Kermanshah,Protests,Peaceful protest,5,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-09-02,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-09-09,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-09-16,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-09-23,Middle East,Iran,Kermanshah,Protests,Peaceful protest,4,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-09-30,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-10-07,Middle East,Iran,Kermanshah,Protests,Peaceful protest,12,0,124142.0,Demonstrations,1342.0,34.4871,46.8086
2023-10-14,Middle East,Iran,Kermanshah,Protests,Peaceful protest,7,0,61506.0,Demonstrations,1342.0,34.4871,46.8086
2023-10-21,Middle East,Iran,Kermanshah,Protests,Peaceful protest,4,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-10-28,Middle East,Iran,Kermanshah,Protests,Peaceful protest,5,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-11-04,Middle East,Iran,Kermanshah,Protests,Peaceful protest,9,0,116059.0,Demonstrations,1342.0,34.4871,46.8086
2023-11-11,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-11-18,Middle East,Iran,Kermanshah,Protests,Peaceful protest,15,0,129709.0,Demonstrations,1342.0,34.4871,46.8086
2023-11-25,Middle East,Iran,Kermanshah,Protests,Peaceful protest,4,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-12-02,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-12-09,Middle East,Iran,Kermanshah,Protests,Peaceful protest,4,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-12-16,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-12-23,Middle East,Iran,Kermanshah,Protests,Peaceful protest,5,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2023-12-30,Middle East,Iran,Kermanshah,Protests,Peaceful protest,7,0,98349.0,Demonstrations,1342.0,34.4871,46.8086
2024-01-06,Middle East,Iran,Kermanshah,Protests,Peaceful protest,4,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-01-13,Middle East,Iran,Kermanshah,Protests,Peaceful protest,4,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-01-20,Middle East,Iran,Kermanshah,Protests,Peaceful protest,4,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-01-27,Middle East,Iran,Kermanshah,Protests,Peaceful protest,5,0,77945.0,Demonstrations,1342.0,34.4871,46.8086
2024-02-03,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-02-10,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-02-17,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-02-24,Middle East,Iran,Kermanshah,Protests,Peaceful protest,1,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-03-02,Middle East,Iran,Kermanshah,Protests,Peaceful protest,6,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-03-09,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-03-16,Middle East,Iran,Kermanshah,Protests,Peaceful protest,1,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-03-30,Middle East,Iran,Kermanshah,Protests,Peaceful protest,8,0,104035.0,Demonstrations,1342.0,34.4871,46.8086
2024-04-06,Middle East,Iran,Kermanshah,Protests,Peaceful protest,1,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-04-13,Middle East,Iran,Kermanshah,Protests,Peaceful protest,5,0,55157.0,Demonstrations,1342.0,34.4871,46.8086
2024-04-20,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-04-27,Middle East,Iran,Kermanshah,Protests,Peaceful protest,5,0,78823.0,Demonstrations,1342.0,34.4871,46.8086
2024-05-04,Middle East,Iran,Kermanshah,Protests,Peaceful protest,4,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-05-11,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-05-18,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-05-25,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,56987.0,Demonstrations,1342.0,34.4871,46.8086
2024-06-01,Middle East,Iran,Kermanshah,Protests,Peaceful protest,1,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-06-08,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-06-15,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-06-22,Middle East,Iran,Kermanshah,Protests,Peaceful protest,1,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-06-29,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-07-06,Middle East,Iran,Kermanshah,Protests,Peaceful protest,1,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-07-13,Middle East,Iran,Kermanshah,Protests,Peaceful protest,1,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-07-20,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-07-27,Middle East,Iran,Kermanshah,Protests,Peaceful protest,7,0,90840.0,Demonstrations,1342.0,34.4871,46.8086
2024-08-03,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-08-10,Middle East,Iran,Kermanshah,Protests,Peaceful protest,4,0,56987.0,Demonstrations,1342.0,34.4871,46.8086
2024-08-17,Middle East,Iran,Kermanshah,Protests,Peaceful protest,6,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-08-24,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-08-31,Middle East,Iran,Kermanshah,Protests,Peaceful protest,1,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-09-07,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-09-14,Middle East,Iran,Kermanshah,Protests,Peaceful protest,1,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-09-21,Middle East,Iran,Kermanshah,Protests,Peaceful protest,6,0,49233.0,Demonstrations,1342.0,34.4871,46.8086
2024-09-28,Middle East,Iran,Kermanshah,Protests,Peaceful protest,6,0,36684.0,Demonstrations,1342.0,34.4871,46.8086
2024-10-05,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-10-12,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-10-19,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-10-26,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-11-02,Middle East,Iran,Kermanshah,Protests,Peaceful protest,7,0,62463.0,Demonstrations,1342.0,34.4871,46.8086
2024-11-09,Middle East,Iran,Kermanshah,Protests,Peaceful protest,4,0,47131.0,Demonstrations,1342.0,34.4871,46.8086
2024-11-16,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,43847.0,Demonstrations,1342.0,34.4871,46.8086
2024-11-23,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,77945.0,Demonstrations,1342.0,34.4871,46.8086
2024-11-30,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-12-07,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-12-14,Middle East,Iran,Kermanshah,Protests,Peaceful protest,1,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-12-21,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2024-12-28,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31472.0,Demonstrations,1342.0,34.4871,46.8086
2025-01-04,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,57548.0,Demonstrations,1342.0,34.4871,46.8086
2025-01-11,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-01-18,Middle East,Iran,Kermanshah,Protests,Peaceful protest,7,0,37045.0,Demonstrations,1342.0,34.4871,46.8086
2025-01-25,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,37045.0,Demonstrations,1342.0,34.4871,46.8086
2025-02-01,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-02-15,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-03-01,Middle East,Iran,Kermanshah,Protests,Peaceful protest,1,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-03-08,Middle East,Iran,Kermanshah,Protests,Peaceful protest,4,0,50417.0,Demonstrations,1342.0,34.4871,46.8086
2025-03-15,Middle East,Iran,Kermanshah,Protests,Peaceful protest,1,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-03-22,Middle East,Iran,Kermanshah,Protests,Peaceful protest,5,0,90783.0,Demonstrations,1342.0,34.4871,46.8086
2025-04-05,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-04-12,Middle East,Iran,Kermanshah,Protests,Peaceful protest,9,0,80170.0,Demonstrations,1342.0,34.4871,46.8086
2025-04-19,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-04-26,Middle East,Iran,Kermanshah,Protests,Peaceful protest,6,0,79590.0,Demonstrations,1342.0,34.4871,46.8086
2025-05-03,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-05-10,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-05-17,Middle East,Iran,Kermanshah,Protests,Peaceful protest,5,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-05-24,Middle East,Iran,Kermanshah,Protests,Peaceful protest,16,0,143946.0,Demonstrations,1342.0,34.4871,46.8086
2025-05-31,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-06-07,Middle East,Iran,Kermanshah,Protests,Peaceful protest,4,0,44451.0,Demonstrations,1342.0,34.4871,46.8086
2025-06-14,Middle East,Iran,Kermanshah,Protests,Peaceful protest,1,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-06-21,Middle East,Iran,Kermanshah,Protests,Peaceful protest,1,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-06-28,Middle East,Iran,Kermanshah,Protests,Peaceful protest,1,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-07-19,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,73343.0,Demonstrations,1342.0,34.4871,46.8086
2025-07-26,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-08-02,Middle East,Iran,Kermanshah,Protests,Peaceful protest,1,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-08-09,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-08-16,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-08-30,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-09-06,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-09-13,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-09-20,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-09-27,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-10-04,Middle East,Iran,Kermanshah,Protests,Peaceful protest,5,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-10-11,Middle East,Iran,Kermanshah,Protests,Peaceful protest,7,0,56110.0,Demonstrations,1342.0,34.4871,46.8086
2025-10-18,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-10-25,Middle East,Iran,Kermanshah,Protests,Peaceful protest,5,0,57548.0,Demonstrations,1342.0,34.4871,46.8086
2025-11-01,Middle East,Iran,Kermanshah,Protests,Peaceful protest,5,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-11-08,Middle East,Iran,Kermanshah,Protests,Peaceful protest,6,0,103001.0,Demonstrations,1342.0,34.4871,46.8086
2025-11-15,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,36649.0,Demonstrations,1342.0,34.4871,46.8086
2025-11-22,Middle East,Iran,Kermanshah,Protests,Peaceful protest,2,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-11-29,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-12-06,Middle East,Iran,Kermanshah,Protests,Peaceful protest,4,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-12-13,Middle East,Iran,Kermanshah,Protests,Peaceful protest,5,0,56110.0,Demonstrations,1342.0,34.4871,46.8086
2025-12-20,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-12-27,Middle East,Iran,Kermanshah,Protests,Peaceful protest,3,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2026-01-03,Middle East,Iran,Kermanshah,Protests,Peaceful protest,9,0,128431.0,Demonstrations,1342.0,34.4871,46.8086
2026-02-14,Middle East,Iran,Kermanshah,Protests,Peaceful protest,1,0,32059.0,Demonstrations,1342.0,34.4871,46.8086
2026-02-21,Middle East,Iran,Kermanshah,Protests,Peaceful protest,1,0,25980.0,Demonstrations,1342.0,34.4871,46.8086
2026-02-28,Middle East,Iran,Kermanshah,Protests,Peaceful protest,4,0,32059.0,Demonstrations,1342.0,34.4871,46.8086
2026-03-07,Middle East,Iran,Kermanshah,Protests,Peaceful protest,6,0,68824.0,Demonstrations,1342.0,34.4871,46.8086
2026-03-14,Middle East,Iran,Kermanshah,Protests,Peaceful protest,5,0,56574.0,Demonstrations,1342.0,34.4871,46.8086
2026-03-21,Middle East,Iran,Kermanshah,Protests,Peaceful protest,9,0,57401.0,Demonstrations,1342.0,34.4871,46.8086
2026-03-28,Middle East,Iran,Kermanshah,Protests,Peaceful protest,9,0,78203.0,Demonstrations,1342.0,34.4871,46.8086
2026-04-04,Middle East,Iran,Kermanshah,Protests,Peaceful protest,5,0,32059.0,Demonstrations,1342.0,34.4871,46.8086
2017-08-26,Middle East,Iran,Kermanshah,Protests,Protest with intervention,1,0,29158.0,Demonstrations,1342.0,34.4871,46.8086
2017-12-09,Middle East,Iran,Kermanshah,Protests,Protest with intervention,2,0,29158.0,Demonstrations,1342.0,34.4871,46.8086
2018-02-17,Middle East,Iran,Kermanshah,Protests,Protest with intervention,1,0,29560.0,Demonstrations,1342.0,34.4871,46.8086
2018-05-26,Middle East,Iran,Kermanshah,Protests,Protest with intervention,1,0,11798.0,Demonstrations,1342.0,34.4871,46.8086
2018-12-08,Middle East,Iran,Kermanshah,Protests,Protest with intervention,1,0,17475.0,Demonstrations,1342.0,34.4871,46.8086
2019-02-09,Middle East,Iran,Kermanshah,Protests,Protest with intervention,1,0,29909.0,Demonstrations,1342.0,34.4871,46.8086
2019-10-12,Middle East,Iran,Kermanshah,Protests,Protest with intervention,3,0,91051.0,Demonstrations,1342.0,34.4871,46.8086
2020-01-11,Middle East,Iran,Kermanshah,Protests,Protest with intervention,1,0,30209.0,Demonstrations,1342.0,34.4871,46.8086
2020-10-17,Middle East,Iran,Kermanshah,Protests,Protest with intervention,1,0,30209.0,Demonstrations,1342.0,34.4871,46.8086
2021-07-24,Middle East,Iran,Kermanshah,Protests,Protest with intervention,1,0,30372.0,Demonstrations,1342.0,34.4871,46.8086
2022-05-07,Middle East,Iran,Kermanshah,Protests,Protest with intervention,1,0,18089.0,Demonstrations,1342.0,34.4871,46.8086
2022-10-08,Middle East,Iran,Kermanshah,Protests,Protest with intervention,1,0,30712.0,Demonstrations,1342.0,34.4871,46.8086
2022-10-15,Middle East,Iran,Kermanshah,Protests,Protest with intervention,1,0,30712.0,Demonstrations,1342.0,34.4871,46.8086
2022-11-05,Middle East,Iran,Kermanshah,Protests,Protest with intervention,1,0,30712.0,Demonstrations,1342.0,34.4871,46.8086
2022-11-19,Middle East,Iran,Kermanshah,Protests,Protest with intervention,1,0,17253.0,Demonstrations,1342.0,34.4871,46.8086
2022-11-26,Middle East,Iran,Kermanshah,Protests,Protest with intervention,1,0,30712.0,Demonstrations,1342.0,34.4871,46.8086
2022-12-03,Middle East,Iran,Kermanshah,Protests,Protest with intervention,1,0,30712.0,Demonstrations,1342.0,34.4871,46.8086
2023-03-04,Middle East,Iran,Kermanshah,Protests,Protest with intervention,1,0,31112.0,Demonstrations,1342.0,34.4871,46.8086
2025-04-26,Middle East,Iran,Kermanshah,Protests,Protest with intervention,1,0,31785.0,Demonstrations,1342.0,34.4871,46.8086
2025-12-27,Middle East,Iran,Kermanshah,Protests,Protest with intervention,4,0,56300.0,Demonstrations,1342.0,34.4871,46.8086
2026-01-03,Middle East,Iran,Kermanshah,Protests,Protest with intervention,1,0,24515.0,Demonstrations,1342.0,34.4871,46.8086
2026-01-31,Middle East,Iran,Kermanshah,Protests,Protest with intervention,1,0,32059.0,Demonstrations,1342.0,34.4871,46.8086
2017-12-23,Middle East,Iran,Kermanshah,Riots,Mob violence,1,0,107552.0,Political violence,1342.0,34.4871,46.8086
2017-12-30,Middle East,Iran,Kermanshah,Riots,Mob violence,1,0,107552.0,Political violence,1342.0,34.4871,46.8086
2019-08-17,Middle East,Iran,Kermanshah,Riots,Mob violence,1,0,36001.0,Political violence,1342.0,34.4871,46.8086
2020-05-16,Middle East,Iran,Kermanshah,Riots,Mob violence,1,1,111453.0,Political violence,1342.0,34.4871,46.8086
2020-11-14,Middle East,Iran,Kermanshah,Riots,Mob violence,1,0,111453.0,Political violence,1342.0,34.4871,46.8086
2021-03-13,Middle East,Iran,Kermanshah,Riots,Mob violence,1,1,112059.0,Political violence,1342.0,34.4871,46.8086
2023-08-05,Middle East,Iran,Kermanshah,Riots,Mob violence,1,0,114779.0,Political violence,1342.0,34.4871,46.8086
2017-12-30,Middle East,Iran,Kermanshah,Riots,Violent demonstration,1,0,109041.0,Demonstrations,1342.0,34.4871,46.8086
2019-07-20,Middle East,Iran,Kermanshah,Riots,Violent demonstration,1,0,33074.0,Demonstrations,1342.0,34.4871,46.8086
2019-09-21,Middle East,Iran,Kermanshah,Riots,Violent demonstration,1,0,110342.0,Demonstrations,1342.0,34.4871,46.8086
2019-11-16,Middle East,Iran,Kermanshah,Riots,Violent demonstration,6,96,174862.0,Demonstrations,1342.0,34.4871,46.8086
2021-04-10,Middle East,Iran,Kermanshah,Riots,Violent demonstration,1,0,1171.0,Demonstrations,1342.0,34.4871,46.8086
2021-05-15,Middle East,Iran,Kermanshah,Riots,Violent demonstration,1,0,25467.0,Demonstrations,1342.0,34.4871,46.8086
2021-07-17,Middle East,Iran,Kermanshah,Riots,Violent demonstration,2,0,112059.0,Demonstrations,1342.0,34.4871,46.8086
2021-07-24,Middle East,Iran,Kermanshah,Riots,Violent demonstration,1,0,112059.0,Demonstrations,1342.0,34.4871,46.8086
2022-09-17,Middle East,Iran,Kermanshah,Riots,Violent demonstration,4,8,204804.0,Demonstrations,1342.0,34.4871,46.8086
2022-10-08,Middle East,Iran,Kermanshah,Riots,Violent demonstration,3,5,200109.0,Demonstrations,1342.0,34.4871,46.8086
2022-10-22,Middle East,Iran,Kermanshah,Riots,Violent demonstration,2,1,126081.0,Demonstrations,1342.0,34.4871,46.8086
2022-11-12,Middle East,Iran,Kermanshah,Riots,Violent demonstration,4,1,169189.0,Demonstrations,1342.0,34.4871,46.8086
2022-11-19,Middle East,Iran,Kermanshah,Riots,Violent demonstration,3,10,96320.0,Demonstrations,1342.0,34.4871,46.8086
2022-12-03,Middle East,Iran,Kermanshah,Riots,Violent demonstration,1,0,113310.0,Demonstrations,1342.0,34.4871,46.8086
2022-12-10,Middle East,Iran,Kermanshah,Riots,Violent demonstration,2,0,113310.0,Demonstrations,1342.0,34.4871,46.8086
2022-12-17,Middle East,Iran,Kermanshah,Riots,Violent demonstration,1,0,61334.0,Demonstrations,1342.0,34.4871,46.8086
2022-12-24,Middle East,Iran,Kermanshah,Riots,Violent demonstration,1,0,113310.0,Demonstrations,1342.0,34.4871,46.8086
2022-12-31,Middle East,Iran,Kermanshah,Riots,Violent demonstration,1,1,66160.0,Demonstrations,1342.0,34.4871,46.8086
2023-01-28,Middle East,Iran,Kermanshah,Riots,Violent demonstration,1,0,114779.0,Demonstrations,1342.0,34.4871,46.8086
2023-03-04,Middle East,Iran,Kermanshah,Riots,Violent demonstration,1,0,114779.0,Demonstrations,1342.0,34.4871,46.8086
2025-12-27,Middle East,Iran,Kermanshah,Riots,Violent demonstration,1,1,42229.0,Demonstrations,1342.0,34.4871,46.8086
2026-01-03,Middle East,Iran,Kermanshah,Riots,Violent demonstration,4,388,182130.0,Demonstrations,1342.0,34.4871,46.8086
2026-01-10,Middle East,Iran,Kermanshah,Riots,Violent demonstration,2,12,182130.0,Demonstrations,1342.0,34.4871,46.8086
2021-03-27,Middle East,Iran,Kermanshah,Strategic developments,Agreement,1,0,,Strategic developments,1342.0,34.4871,46.8086
2017-06-24,Middle East,Iran,Kermanshah,Strategic developments,Arrests,1,0,,Strategic developments,1342.0,34.4871,46.8086
2019-11-23,Middle East,Iran,Kermanshah,Strategic developments,Arrests,1,0,,Strategic developments,1342.0,34.4871,46.8086
2022-12-17,Middle East,Iran,Kermanshah,Strategic developments,Arrests,1,0,,Strategic developments,1342.0,34.4871,46.8086
2025-06-14,Middle East,Iran,Kermanshah,Strategic developments,Arrests,1,0,,Strategic developments,1342.0,34.4871,46.8086
2025-10-11,Middle East,Iran,Kermanshah,Strategic developments,Arrests,1,0,,Strategic developments,1342.0,34.4871,46.8086
2026-01-31,Middle East,Iran,Kermanshah,Strategic developments,Arrests,1,0,,Strategic developments,1342.0,34.4871,46.8086
2026-02-07,Middle East,Iran,Kermanshah,Strategic developments,Arrests,2,0,,Strategic developments,1342.0,34.4871,46.8086
2026-04-04,Middle East,Iran,Kermanshah,Strategic developments,Arrests,1,0,,Strategic developments,1342.0,34.4871,46.8086
2020-09-26,Middle East,Iran,Kermanshah,Strategic developments,Change to group/activity,1,0,,Strategic developments,1342.0,34.4871,46.8086
2020-11-14,Middle East,Iran,Kermanshah,Strategic developments,Change to group/activity,1,0,,Strategic developments,1342.0,34.4871,46.8086
2021-02-20,Middle East,Iran,Kermanshah,Strategic developments,Change to group/activity,1,0,,Strategic developments,1342.0,34.4871,46.8086
2023-06-03,Middle East,Iran,Kermanshah,Strategic developments,Change to group/activity,2,0,,Strategic developments,1342.0,34.4871,46.8086
2023-08-19,Middle East,Iran,Kermanshah,Strategic developments,Change to group/activity,1,0,,Strategic developments,1342.0,34.4871,46.8086
2023-08-26,Middle East,Iran,Kermanshah,Strategic developments,Change to group/activity,1,0,,Strategic developments,1342.0,34.4871,46.8086
2023-09-09,Middle East,Iran,Kermanshah,Strategic developments,Change to group/activity,3,0,,Strategic developments,1342.0,34.4871,46.8086
2023-09-16,Middle East,Iran,Kermanshah,Strategic developments,Change to group/activity,1,0,,Strategic developments,1342.0,34.4871,46.8086
2025-01-04,Middle East,Iran,Kermanshah,Strategic developments,Change to group/activity,1,0,,Strategic developments,1342.0,34.4871,46.8086
2021-03-27,Middle East,Iran,Kermanshah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1342.0,34.4871,46.8086
2021-07-17,Middle East,Iran,Kermanshah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1342.0,34.4871,46.8086
2025-10-25,Middle East,Iran,Kermanshah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1342.0,34.4871,46.8086
2026-02-28,Middle East,Iran,Kermanshah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1342.0,34.4871,46.8086
2026-03-14,Middle East,Iran,Kermanshah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1342.0,34.4871,46.8086
2026-03-28,Middle East,Iran,Kermanshah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,1342.0,34.4871,46.8086
2021-02-20,Middle East,Iran,Kermanshah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1342.0,34.4871,46.8086
